ID,P10,P11
139,V_10-139,V_11-139
140,V_10-140,V_11-140
141,V_10-141,V_11-141
142,V_10-142,V_11-142
143,V_10-143,V_11-143
144,V_10-144,V_11-144
145,V_10-145,V_11-145
146,V_10-146,V_11-146
147,V_10-147,V_11-147
148,V_10-148,V_11-148
149,V_10-149,V_11-149
150,V_10-150,V_11-150
151,V_10-151,V_11-151
152,V_10-152,V_11-152
153,V_10-153,V_11-153
154,V_10-154,V_11-154
155,V_10-155,V_11-155
156,V_10-156,V_11-156
157,V_10-157,V_11-157
158,V_10-158,V_11-158
159,V_10-159,V_11-159
160,V_10-160,V_11-160
161,V_10-161,V_11-161
162,V_10-162,V_11-162
163,V_10-163,V_11-163
164,V_10-164,V_11-164
165,V_10-165,V_11-165
166,V_10-166,V_11-166
167,V_10-167,V_11-167
168,V_10-168,V_11-168
169,V_10-169,V_11-169
170,V_10-170,V_11-170
171,V_10-171,V_11-171
172,V_10-172,V_11-172
173,V_10-173,V_11-173
174,V_10-174,V_11-174
175,V_10-175,V_11-175
176,V_10-176,V_11-176
177,V_10-177,V_11-177
178,V_10-178,V_11-178
179,V_10-179,V_11-179
180,V_10-180,V_11-180
181,V_10-181,V_11-181
182,V_10-182,V_11-182
183,V_10-183,V_11-183
184,V_10-184,V_11-184
185,V_10-185,V_11-185
186,V_10-186,V_11-186
187,V_10-187,V_11-187
188,V_10-188,V_11-188
189,V_10-189,V_11-189
190,V_10-190,V_11-190
191,V_10-191,V_11-191
192,V_10-192,V_11-192
193,V_10-193,V_11-193
194,V_10-194,V_11-194
195,V_10-195,V_11-195
196,V_10-196,V_11-196
197,V_10-197,V_11-197
198,V_10-198,V_11-198
199,V_10-199,V_11-199
200,V_10-200,V_11-200
201,V_10-201,V_11-201
202,V_10-202,V_11-202
203,V_10-203,V_11-203
204,V_10-204,V_11-204
205,V_10-205,V_11-205
206,V_10-206,V_11-206
207,V_10-207,V_11-207
208,V_10-208,V_11-208
209,V_10-209,V_11-209
210,V_10-210,V_11-210
211,V_10-211,V_11-211
212,V_10-212,V_11-212
213,V_10-213,V_11-213
214,V_10-214,V_11-214
215,V_10-215,V_11-215
216,V_10-216,V_11-216
217,V_10-217,V_11-217
218,V_10-218,V_11-218
219,V_10-219,V_11-219
220,V_10-220,V_11-220
221,V_10-221,V_11-221
222,V_10-222,V_11-222
223,V_10-223,V_11-223
224,V_10-224,V_11-224
225,V_10-225,V_11-225
226,V_10-226,V_11-226
227,V_10-227,V_11-227
228,V_10-228,V_11-228
229,V_10-229,V_11-229
230,V_10-230,V_11-230
231,V_10-231,V_11-231
232,V_10-232,V_11-232
233,V_10-233,V_11-233
234,V_10-234,V_11-234
235,V_10-235,V_11-235
236,V_10-236,V_11-236
237,V_10-237,V_11-237
238,V_10-238,V_11-238
239,V_10-239,V_11-239
240,V_10-240,V_11-240
241,V_10-241,V_11-241
242,V_10-242,V_11-242
243,V_10-243,V_11-243
244,V_10-244,V_11-244
245,V_10-245,V_11-245
246,V_10-246,V_11-246
247,V_10-247,V_11-247
248,V_10-248,V_11-248
249,V_10-249,V_11-249
250,V_10-250,V_11-250
251,V_10-251,V_11-251
252,V_10-252,V_11-252
253,V_10-253,V_11-253
254,V_10-254,V_11-254
255,V_10-255,V_11-255
256,V_10-256,V_11-256
257,V_10-257,V_11-257
258,V_10-258,V_11-258
259,V_10-259,V_11-259
260,V_10-260,V_11-260
261,V_10-261,V_11-261
262,V_10-262,V_11-262
263,V_10-263,V_11-263
264,V_10-264,V_11-264
265,V_10-265,V_11-265
266,V_10-266,V_11-266
267,V_10-267,V_11-267
268,V_10-268,V_11-268
269,V_10-269,V_11-269
270,V_10-270,V_11-270
271,V_10-271,V_11-271
272,V_10-272,V_11-272
273,V_10-273,V_11-273
274,V_10-274,V_11-274
275,V_10-275,V_11-275
276,V_10-276,V_11-276
277,V_10-277,V_11-277
278,V_10-278,V_11-278
279,V_10-279,V_11-279
280,V_10-280,V_11-280
281,V_10-281,V_11-281
282,V_10-282,V_11-282
283,V_10-283,V_11-283
284,V_10-284,V_11-284
285,V_10-285,V_11-285
286,V_10-286,V_11-286
287,V_10-287,V_11-287
288,V_10-288,V_11-288
289,V_10-289,V_11-289
290,V_10-290,V_11-290
291,V_10-291,V_11-291
292,V_10-292,V_11-292
293,V_10-293,V_11-293
294,V_10-294,V_11-294
295,V_10-295,V_11-295
296,V_10-296,V_11-296
297,V_10-297,V_11-297
298,V_10-298,V_11-298
299,V_10-299,V_11-299
300,V_10-300,V_11-300
301,V_10-301,V_11-301
302,V_10-302,V_11-302
303,V_10-303,V_11-303
304,V_10-304,V_11-304
305,V_10-305,V_11-305
306,V_10-306,V_11-306
307,V_10-307,V_11-307
308,V_10-308,V_11-308
309,V_10-309,V_11-309
310,V_10-310,V_11-310
311,V_10-311,V_11-311
312,V_10-312,V_11-312
313,V_10-313,V_11-313
314,V_10-314,V_11-314
315,V_10-315,V_11-315
316,V_10-316,V_11-316
317,V_10-317,V_11-317
318,V_10-318,V_11-318
319,V_10-319,V_11-319
320,V_10-320,V_11-320
321,V_10-321,V_11-321
322,V_10-322,V_11-322
323,V_10-323,V_11-323
324,V_10-324,V_11-324
325,V_10-325,V_11-325
326,V_10-326,V_11-326
327,V_10-327,V_11-327
328,V_10-328,V_11-328
329,V_10-329,V_11-329
330,V_10-330,V_11-330
331,V_10-331,V_11-331
332,V_10-332,V_11-332
333,V_10-333,V_11-333
334,V_10-334,V_11-334
335,V_10-335,V_11-335
336,V_10-336,V_11-336
337,V_10-337,V_11-337
338,V_10-338,V_11-338
339,V_10-339,V_11-339
340,V_10-340,V_11-340
341,V_10-341,V_11-341
342,V_10-342,V_11-342
343,V_10-343,V_11-343
344,V_10-344,V_11-344
345,V_10-345,V_11-345
346,V_10-346,V_11-346
347,V_10-347,V_11-347
348,V_10-348,V_11-348
349,V_10-349,V_11-349
350,V_10-350,V_11-350
351,V_10-351,V_11-351
352,V_10-352,V_11-352
353,V_10-353,V_11-353
354,V_10-354,V_11-354
355,V_10-355,V_11-355
356,V_10-356,V_11-356
357,V_10-357,V_11-357
358,V_10-358,V_11-358
359,V_10-359,V_11-359
360,V_10-360,V_11-360
361,V_10-361,V_11-361
362,V_10-362,V_11-362
363,V_10-363,V_11-363
364,V_10-364,V_11-364
365,V_10-365,V_11-365
366,V_10-366,V_11-366
367,V_10-367,V_11-367
368,V_10-368,V_11-368
369,V_10-369,V_11-369
370,V_10-370,V_11-370
371,V_10-371,V_11-371
372,V_10-372,V_11-372
373,V_10-373,V_11-373
374,V_10-374,V_11-374
375,V_10-375,V_11-375
376,V_10-376,V_11-376
377,V_10-377,V_11-377
378,V_10-378,V_11-378
379,V_10-379,V_11-379
380,V_10-380,V_11-380
381,V_10-381,V_11-381
382,V_10-382,V_11-382
383,V_10-383,V_11-383
384,V_10-384,V_11-384
385,V_10-385,V_11-385
386,V_10-386,V_11-386
387,V_10-387,V_11-387
388,V_10-388,V_11-388
389,V_10-389,V_11-389
390,V_10-390,V_11-390
391,V_10-391,V_11-391
392,V_10-392,V_11-392
393,V_10-393,V_11-393
394,V_10-394,V_11-394
395,V_10-395,V_11-395
396,V_10-396,V_11-396
397,V_10-397,V_11-397
398,V_10-398,V_11-398
399,V_10-399,V_11-399
400,V_10-400,V_11-400
401,V_10-401,V_11-401
402,V_10-402,V_11-402
403,V_10-403,V_11-403
404,V_10-404,V_11-404
405,V_10-405,V_11-405
406,V_10-406,V_11-406
407,V_10-407,V_11-407
408,V_10-408,V_11-408
409,V_10-409,V_11-409
410,V_10-410,V_11-410
411,V_10-411,V_11-411
412,V_10-412,V_11-412
413,V_10-413,V_11-413
414,V_10-414,V_11-414
415,V_10-415,V_11-415
416,V_10-416,V_11-416
417,V_10-417,V_11-417
418,V_10-418,V_11-418
419,V_10-419,V_11-419
420,V_10-420,V_11-420
421,V_10-421,V_11-421
422,V_10-422,V_11-422
423,V_10-423,V_11-423
424,V_10-424,V_11-424
425,V_10-425,V_11-425
426,V_10-426,V_11-426
427,V_10-427,V_11-427
428,V_10-428,V_11-428
429,V_10-429,V_11-429
430,V_10-430,V_11-430
431,V_10-431,V_11-431
432,V_10-432,V_11-432
433,V_10-433,V_11-433
434,V_10-434,V_11-434
435,V_10-435,V_11-435
436,V_10-436,V_11-436
437,V_10-437,V_11-437
438,V_10-438,V_11-438
439,V_10-439,V_11-439
440,V_10-440,V_11-440
441,V_10-441,V_11-441
442,V_10-442,V_11-442
443,V_10-443,V_11-443
444,V_10-444,V_11-444
445,V_10-445,V_11-445
446,V_10-446,V_11-446
447,V_10-447,V_11-447
448,V_10-448,V_11-448
449,V_10-449,V_11-449
450,V_10-450,V_11-450
451,V_10-451,V_11-451
452,V_10-452,V_11-452
453,V_10-453,V_11-453
454,V_10-454,V_11-454
455,V_10-455,V_11-455
456,V_10-456,V_11-456
457,V_10-457,V_11-457
458,V_10-458,V_11-458
459,V_10-459,V_11-459
460,V_10-460,V_11-460
461,V_10-461,V_11-461
462,V_10-462,V_11-462
463,V_10-463,V_11-463
464,V_10-464,V_11-464
465,V_10-465,V_11-465
466,V_10-466,V_11-466
467,V_10-467,V_11-467
468,V_10-468,V_11-468
469,V_10-469,V_11-469
470,V_10-470,V_11-470
471,V_10-471,V_11-471
472,V_10-472,V_11-472
473,V_10-473,V_11-473
474,V_10-474,V_11-474
475,V_10-475,V_11-475
476,V_10-476,V_11-476
477,V_10-477,V_11-477
478,V_10-478,V_11-478
479,V_10-479,V_11-479
480,V_10-480,V_11-480
481,V_10-481,V_11-481
482,V_10-482,V_11-482
483,V_10-483,V_11-483
484,V_10-484,V_11-484
485,V_10-485,V_11-485
486,V_10-486,V_11-486
487,V_10-487,V_11-487
488,V_10-488,V_11-488
489,V_10-489,V_11-489
490,V_10-490,V_11-490
491,V_10-491,V_11-491
492,V_10-492,V_11-492
493,V_10-493,V_11-493
494,V_10-494,V_11-494
495,V_10-495,V_11-495
496,V_10-496,V_11-496
497,V_10-497,V_11-497
498,V_10-498,V_11-498
499,V_10-499,V_11-499
500,V_10-500,V_11-500
501,V_10-501,V_11-501
502,V_10-502,V_11-502
503,V_10-503,V_11-503
504,V_10-504,V_11-504
505,V_10-505,V_11-505
506,V_10-506,V_11-506
507,V_10-507,V_11-507
508,V_10-508,V_11-508
509,V_10-509,V_11-509
510,V_10-510,V_11-510
511,V_10-511,V_11-511
512,V_10-512,V_11-512
513,V_10-513,V_11-513
514,V_10-514,V_11-514
515,V_10-515,V_11-515
516,V_10-516,V_11-516
517,V_10-517,V_11-517
518,V_10-518,V_11-518
519,V_10-519,V_11-519
520,V_10-520,V_11-520
521,V_10-521,V_11-521
522,V_10-522,V_11-522
523,V_10-523,V_11-523
524,V_10-524,V_11-524
525,V_10-525,V_11-525
526,V_10-526,V_11-526
527,V_10-527,V_11-527
528,V_10-528,V_11-528
529,V_10-529,V_11-529
530,V_10-530,V_11-530
531,V_10-531,V_11-531
532,V_10-532,V_11-532
533,V_10-533,V_11-533
534,V_10-534,V_11-534
535,V_10-535,V_11-535
536,V_10-536,V_11-536
537,V_10-537,V_11-537
538,V_10-538,V_11-538
539,V_10-539,V_11-539
540,V_10-540,V_11-540
541,V_10-541,V_11-541
542,V_10-542,V_11-542
543,V_10-543,V_11-543
544,V_10-544,V_11-544
545,V_10-545,V_11-545
546,V_10-546,V_11-546
547,V_10-547,V_11-547
548,V_10-548,V_11-548
549,V_10-549,V_11-549
550,V_10-550,V_11-550
551,V_10-551,V_11-551
552,V_10-552,V_11-552
553,V_10-553,V_11-553
554,V_10-554,V_11-554
555,V_10-555,V_11-555
556,V_10-556,V_11-556
557,V_10-557,V_11-557
558,V_10-558,V_11-558
559,V_10-559,V_11-559
560,V_10-560,V_11-560
561,V_10-561,V_11-561
562,V_10-562,V_11-562
563,V_10-563,V_11-563
564,V_10-564,V_11-564
565,V_10-565,V_11-565
566,V_10-566,V_11-566
567,V_10-567,V_11-567
568,V_10-568,V_11-568
569,V_10-569,V_11-569
570,V_10-570,V_11-570
571,V_10-571,V_11-571
572,V_10-572,V_11-572
573,V_10-573,V_11-573
574,V_10-574,V_11-574
575,V_10-575,V_11-575
576,V_10-576,V_11-576
577,V_10-577,V_11-577
578,V_10-578,V_11-578
579,V_10-579,V_11-579
580,V_10-580,V_11-580
581,V_10-581,V_11-581
582,V_10-582,V_11-582
583,V_10-583,V_11-583
584,V_10-584,V_11-584
585,V_10-585,V_11-585
586,V_10-586,V_11-586
587,V_10-587,V_11-587
588,V_10-588,V_11-588
589,V_10-589,V_11-589
590,V_10-590,V_11-590
591,V_10-591,V_11-591
592,V_10-592,V_11-592
593,V_10-593,V_11-593
594,V_10-594,V_11-594
595,V_10-595,V_11-595
596,V_10-596,V_11-596
597,V_10-597,V_11-597
598,V_10-598,V_11-598
599,V_10-599,V_11-599
600,V_10-600,V_11-600
601,V_10-601,V_11-601
602,V_10-602,V_11-602
603,V_10-603,V_11-603
604,V_10-604,V_11-604
605,V_10-605,V_11-605
606,V_10-606,V_11-606
607,V_10-607,V_11-607
608,V_10-608,V_11-608
609,V_10-609,V_11-609
610,V_10-610,V_11-610
611,V_10-611,V_11-611
612,V_10-612,V_11-612
613,V_10-613,V_11-613
614,V_10-614,V_11-614
615,V_10-615,V_11-615
616,V_10-616,V_11-616
617,V_10-617,V_11-617
618,V_10-618,V_11-618
619,V_10-619,V_11-619
620,V_10-620,V_11-620
621,V_10-621,V_11-621
622,V_10-622,V_11-622
623,V_10-623,V_11-623
624,V_10-624,V_11-624
625,V_10-625,V_11-625
626,V_10-626,V_11-626
627,V_10-627,V_11-627
628,V_10-628,V_11-628
629,V_10-629,V_11-629
630,V_10-630,V_11-630
631,V_10-631,V_11-631
632,V_10-632,V_11-632
633,V_10-633,V_11-633
634,V_10-634,V_11-634
635,V_10-635,V_11-635
636,V_10-636,V_11-636
637,V_10-637,V_11-637
638,V_10-638,V_11-638
639,V_10-639,V_11-639
640,V_10-640,V_11-640
641,V_10-641,V_11-641
642,V_10-642,V_11-642
643,V_10-643,V_11-643
644,V_10-644,V_11-644
645,V_10-645,V_11-645
646,V_10-646,V_11-646
647,V_10-647,V_11-647
648,V_10-648,V_11-648
649,V_10-649,V_11-649
650,V_10-650,V_11-650
651,V_10-651,V_11-651
652,V_10-652,V_11-652
653,V_10-653,V_11-653
654,V_10-654,V_11-654
655,V_10-655,V_11-655
656,V_10-656,V_11-656
657,V_10-657,V_11-657
658,V_10-658,V_11-658
659,V_10-659,V_11-659
660,V_10-660,V_11-660
661,V_10-661,V_11-661
662,V_10-662,V_11-662
663,V_10-663,V_11-663
664,V_10-664,V_11-664
665,V_10-665,V_11-665
666,V_10-666,V_11-666
667,V_10-667,V_11-667
668,V_10-668,V_11-668
669,V_10-669,V_11-669
670,V_10-670,V_11-670
671,V_10-671,V_11-671
672,V_10-672,V_11-672
673,V_10-673,V_11-673
674,V_10-674,V_11-674
675,V_10-675,V_11-675
676,V_10-676,V_11-676
677,V_10-677,V_11-677
678,V_10-678,V_11-678
679,V_10-679,V_11-679
680,V_10-680,V_11-680
681,V_10-681,V_11-681
682,V_10-682,V_11-682
683,V_10-683,V_11-683
684,V_10-684,V_11-684
685,V_10-685,V_11-685
686,V_10-686,V_11-686
687,V_10-687,V_11-687
688,V_10-688,V_11-688
689,V_10-689,V_11-689
690,V_10-690,V_11-690
691,V_10-691,V_11-691
692,V_10-692,V_11-692
693,V_10-693,V_11-693
694,V_10-694,V_11-694
695,V_10-695,V_11-695
696,V_10-696,V_11-696
697,V_10-697,V_11-697
698,V_10-698,V_11-698
699,V_10-699,V_11-699
700,V_10-700,V_11-700
701,V_10-701,V_11-701
702,V_10-702,V_11-702
703,V_10-703,V_11-703
704,V_10-704,V_11-704
705,V_10-705,V_11-705
706,V_10-706,V_11-706
707,V_10-707,V_11-707
708,V_10-708,V_11-708
709,V_10-709,V_11-709
710,V_10-710,V_11-710
711,V_10-711,V_11-711
712,V_10-712,V_11-712
713,V_10-713,V_11-713
714,V_10-714,V_11-714
715,V_10-715,V_11-715
716,V_10-716,V_11-716
717,V_10-717,V_11-717
718,V_10-718,V_11-718
719,V_10-719,V_11-719
720,V_10-720,V_11-720
721,V_10-721,V_11-721
722,V_10-722,V_11-722
723,V_10-723,V_11-723
724,V_10-724,V_11-724
725,V_10-725,V_11-725
726,V_10-726,V_11-726
727,V_10-727,V_11-727
728,V_10-728,V_11-728
729,V_10-729,V_11-729
730,V_10-730,V_11-730
731,V_10-731,V_11-731
732,V_10-732,V_11-732
733,V_10-733,V_11-733
734,V_10-734,V_11-734
735,V_10-735,V_11-735
736,V_10-736,V_11-736
737,V_10-737,V_11-737
738,V_10-738,V_11-738
739,V_10-739,V_11-739
740,V_10-740,V_11-740
741,V_10-741,V_11-741
742,V_10-742,V_11-742
743,V_10-743,V_11-743
744,V_10-744,V_11-744
745,V_10-745,V_11-745
746,V_10-746,V_11-746
747,V_10-747,V_11-747
748,V_10-748,V_11-748
749,V_10-749,V_11-749
750,V_10-750,V_11-750
751,V_10-751,V_11-751
752,V_10-752,V_11-752
753,V_10-753,V_11-753
754,V_10-754,V_11-754
755,V_10-755,V_11-755
756,V_10-756,V_11-756
757,V_10-757,V_11-757
758,V_10-758,V_11-758
759,V_10-759,V_11-759
760,V_10-760,V_11-760
761,V_10-761,V_11-761
762,V_10-762,V_11-762
763,V_10-763,V_11-763
764,V_10-764,V_11-764
765,V_10-765,V_11-765
766,V_10-766,V_11-766
767,V_10-767,V_11-767
768,V_10-768,V_11-768
769,V_10-769,V_11-769
770,V_10-770,V_11-770
771,V_10-771,V_11-771
772,V_10-772,V_11-772
773,V_10-773,V_11-773
774,V_10-774,V_11-774
775,V_10-775,V_11-775
776,V_10-776,V_11-776
777,V_10-777,V_11-777
778,V_10-778,V_11-778
779,V_10-779,V_11-779
780,V_10-780,V_11-780
781,V_10-781,V_11-781
782,V_10-782,V_11-782
783,V_10-783,V_11-783
784,V_10-784,V_11-784
785,V_10-785,V_11-785
786,V_10-786,V_11-786
787,V_10-787,V_11-787
788,V_10-788,V_11-788
789,V_10-789,V_11-789
790,V_10-790,V_11-790
791,V_10-791,V_11-791
792,V_10-792,V_11-792
793,V_10-793,V_11-793
794,V_10-794,V_11-794
795,V_10-795,V_11-795
796,V_10-796,V_11-796
797,V_10-797,V_11-797
798,V_10-798,V_11-798
799,V_10-799,V_11-799
800,V_10-800,V_11-800
801,V_10-801,V_11-801
802,V_10-802,V_11-802
803,V_10-803,V_11-803
804,V_10-804,V_11-804
805,V_10-805,V_11-805
806,V_10-806,V_11-806
807,V_10-807,V_11-807
808,V_10-808,V_11-808
809,V_10-809,V_11-809
810,V_10-810,V_11-810
811,V_10-811,V_11-811
812,V_10-812,V_11-812
813,V_10-813,V_11-813
814,V_10-814,V_11-814
815,V_10-815,V_11-815
816,V_10-816,V_11-816
817,V_10-817,V_11-817
818,V_10-818,V_11-818
819,V_10-819,V_11-819
820,V_10-820,V_11-820
821,V_10-821,V_11-821
822,V_10-822,V_11-822
823,V_10-823,V_11-823
824,V_10-824,V_11-824
825,V_10-825,V_11-825
826,V_10-826,V_11-826
827,V_10-827,V_11-827
828,V_10-828,V_11-828
829,V_10-829,V_11-829
830,V_10-830,V_11-830
831,V_10-831,V_11-831
832,V_10-832,V_11-832
833,V_10-833,V_11-833
834,V_10-834,V_11-834
835,V_10-835,V_11-835
836,V_10-836,V_11-836
837,V_10-837,V_11-837
838,V_10-838,V_11-838
839,V_10-839,V_11-839
840,V_10-840,V_11-840
841,V_10-841,V_11-841
842,V_10-842,V_11-842
843,V_10-843,V_11-843
844,V_10-844,V_11-844
845,V_10-845,V_11-845
846,V_10-846,V_11-846
847,V_10-847,V_11-847
848,V_10-848,V_11-848
849,V_10-849,V_11-849
850,V_10-850,V_11-850
851,V_10-851,V_11-851
852,V_10-852,V_11-852
853,V_10-853,V_11-853
854,V_10-854,V_11-854
855,V_10-855,V_11-855
856,V_10-856,V_11-856
857,V_10-857,V_11-857
858,V_10-858,V_11-858
859,V_10-859,V_11-859
860,V_10-860,V_11-860
861,V_10-861,V_11-861
862,V_10-862,V_11-862
863,V_10-863,V_11-863
864,V_10-864,V_11-864
865,V_10-865,V_11-865
866,V_10-866,V_11-866
867,V_10-867,V_11-867
868,V_10-868,V_11-868
869,V_10-869,V_11-869
870,V_10-870,V_11-870
871,V_10-871,V_11-871
872,V_10-872,V_11-872
873,V_10-873,V_11-873
874,V_10-874,V_11-874
875,V_10-875,V_11-875
876,V_10-876,V_11-876
877,V_10-877,V_11-877
878,V_10-878,V_11-878
879,V_10-879,V_11-879
880,V_10-880,V_11-880
881,V_10-881,V_11-881
882,V_10-882,V_11-882
883,V_10-883,V_11-883
884,V_10-884,V_11-884
885,V_10-885,V_11-885
886,V_10-886,V_11-886
887,V_10-887,V_11-887
888,V_10-888,V_11-888
889,V_10-889,V_11-889
890,V_10-890,V_11-890
891,V_10-891,V_11-891
892,V_10-892,V_11-892
893,V_10-893,V_11-893
894,V_10-894,V_11-894
895,V_10-895,V_11-895
896,V_10-896,V_11-896
897,V_10-897,V_11-897
898,V_10-898,V_11-898
899,V_10-899,V_11-899
900,V_10-900,V_11-900
901,V_10-901,V_11-901
902,V_10-902,V_11-902
903,V_10-903,V_11-903
904,V_10-904,V_11-904
905,V_10-905,V_11-905
906,V_10-906,V_11-906
907,V_10-907,V_11-907
908,V_10-908,V_11-908
909,V_10-909,V_11-909
910,V_10-910,V_11-910
911,V_10-911,V_11-911
912,V_10-912,V_11-912
913,V_10-913,V_11-913
914,V_10-914,V_11-914
915,V_10-915,V_11-915
916,V_10-916,V_11-916
917,V_10-917,V_11-917
918,V_10-918,V_11-918
919,V_10-919,V_11-919
920,V_10-920,V_11-920
921,V_10-921,V_11-921
922,V_10-922,V_11-922
923,V_10-923,V_11-923
924,V_10-924,V_11-924
925,V_10-925,V_11-925
926,V_10-926,V_11-926
927,V_10-927,V_11-927
928,V_10-928,V_11-928
929,V_10-929,V_11-929
930,V_10-930,V_11-930
931,V_10-931,V_11-931
932,V_10-932,V_11-932
933,V_10-933,V_11-933
934,V_10-934,V_11-934
935,V_10-935,V_11-935
936,V_10-936,V_11-936
937,V_10-937,V_11-937
938,V_10-938,V_11-938
939,V_10-939,V_11-939
940,V_10-940,V_11-940
941,V_10-941,V_11-941
942,V_10-942,V_11-942
943,V_10-943,V_11-943
944,V_10-944,V_11-944
945,V_10-945,V_11-945
946,V_10-946,V_11-946
947,V_10-947,V_11-947
948,V_10-948,V_11-948
949,V_10-949,V_11-949
950,V_10-950,V_11-950
951,V_10-951,V_11-951
952,V_10-952,V_11-952
953,V_10-953,V_11-953
954,V_10-954,V_11-954
955,V_10-955,V_11-955
956,V_10-956,V_11-956
957,V_10-957,V_11-957
958,V_10-958,V_11-958
959,V_10-959,V_11-959
960,V_10-960,V_11-960
961,V_10-961,V_11-961
962,V_10-962,V_11-962
963,V_10-963,V_11-963
964,V_10-964,V_11-964
965,V_10-965,V_11-965
966,V_10-966,V_11-966
967,V_10-967,V_11-967
968,V_10-968,V_11-968
969,V_10-969,V_11-969
970,V_10-970,V_11-970
971,V_10-971,V_11-971
972,V_10-972,V_11-972
973,V_10-973,V_11-973
974,V_10-974,V_11-974
975,V_10-975,V_11-975
976,V_10-976,V_11-976
977,V_10-977,V_11-977
978,V_10-978,V_11-978
979,V_10-979,V_11-979
980,V_10-980,V_11-980
981,V_10-981,V_11-981
982,V_10-982,V_11-982
983,V_10-983,V_11-983
984,V_10-984,V_11-984
985,V_10-985,V_11-985
986,V_10-986,V_11-986
987,V_10-987,V_11-987
988,V_10-988,V_11-988
989,V_10-989,V_11-989
990,V_10-990,V_11-990
991,V_10-991,V_11-991
992,V_10-992,V_11-992
993,V_10-993,V_11-993
994,V_10-994,V_11-994
995,V_10-995,V_11-995
996,V_10-996,V_11-996
997,V_10-997,V_11-997
998,V_10-998,V_11-998
